"barcode","sample"
"Se-181.1-Su:146053","Se-181.1-Su"
"Se-181.1-Su:146054","Se-181.1-Su"
"Se-181.1-Su:146055","Se-181.1-Su"
"Se-181.1-Su:146056","Se-181.1-Su"
"Se-181.1-Su:146057","Se-181.1-Su"
"Se-181.1-Su:146058","Se-181.1-Su"
"Se-181.1-Su:146059","Se-181.1-Su"
"Se-181.1-Su:146060","Se-181.1-Su"
"Se-181.1-Su:146061","Se-181.1-Su"
"Se-181.1-Su:146062","Se-181.1-Su"
"Se-181.1-Su:146063","Se-181.1-Su"
"Se-181.1-Su:146064","Se-181.1-Su"
"Se-181.1-Su:146065","Se-181.1-Su"
"Se-181.1-Su:146066","Se-181.1-Su"
"Se-181.1-Su:146067","Se-181.1-Su"
"Se-181.1-Su:146068","Se-181.1-Su"
"Se-181.1-Su:146069","Se-181.1-Su"
"Se-181.1-Su:146070","Se-181.1-Su"
"Se-181.1-Su:146071","Se-181.1-Su"
"Se-181.1-Su:146072","Se-181.1-Su"
"Se-181.1-Su:146074","Se-181.1-Su"
"Se-181.1-Su:146075","Se-181.1-Su"
"Se-181.1-Su:146076","Se-181.1-Su"
"Se-181.1-Su:146077","Se-181.1-Su"
"Se-181.1-Su:146078","Se-181.1-Su"
"Se-181.1-Su:146079","Se-181.1-Su"
"Se-181.1-Su:146080","Se-181.1-Su"
"Se-181.1-Su:146081","Se-181.1-Su"
"Se-181.1-Su:146082","Se-181.1-Su"
"Se-181.1-Su:146083","Se-181.1-Su"
"Se-181.1-Su:146084","Se-181.1-Su"
"Se-181.1-Su:146085","Se-181.1-Su"
"Se-181.1-Su:146087","Se-181.1-Su"
"Se-181.1-Su:146088","Se-181.1-Su"
"Se-181.1-Su:146089","Se-181.1-Su"
"Se-181.1-Su:146090","Se-181.1-Su"
"Se-181.1-Su:146091","Se-181.1-Su"
"Se-181.1-Su:146092","Se-181.1-Su"
"Se-181.1-Su:146093","Se-181.1-Su"
"Se-181.1-Su:146094","Se-181.1-Su"
"Se-181.1-Su:146095","Se-181.1-Su"
"Se-181.1-Su:146096","Se-181.1-Su"
"Se-181.1-Su:146097","Se-181.1-Su"
"Se-181.1-Su:146098","Se-181.1-Su"
"Se-181.1-Su:146099","Se-181.1-Su"
"Se-181.1-Su:146100","Se-181.1-Su"
"Se-181.1-Su:146101","Se-181.1-Su"
"Se-181.1-Su:146102","Se-181.1-Su"
"Se-181.1-Su:146103","Se-181.1-Su"
"Se-181.1-Su:146104","Se-181.1-Su"
"Se-181.1-Su:146105","Se-181.1-Su"
"Se-181.1-Su:146106","Se-181.1-Su"
"Se-181.1-Su:146107","Se-181.1-Su"
"Se-181.1-Su:146108","Se-181.1-Su"
"Se-181.1-Su:146110","Se-181.1-Su"
"Se-181.1-Su:146111","Se-181.1-Su"
"Se-181.1-Su:146112","Se-181.1-Su"
"Se-181.1-Su:146113","Se-181.1-Su"
"Se-181.1-Su:146114","Se-181.1-Su"
"Se-181.1-Su:146115","Se-181.1-Su"
"Se-181.1-Su:146116","Se-181.1-Su"
"Se-181.1-Su:146117","Se-181.1-Su"
"Se-181.1-Su:146118","Se-181.1-Su"
"Se-181.1-Su:146119","Se-181.1-Su"
"Se-181.1-Su:146120","Se-181.1-Su"
"Se-181.1-Su:146121","Se-181.1-Su"
"Se-181.1-Su:146122","Se-181.1-Su"
"Se-181.1-Su:146123","Se-181.1-Su"
"Se-181.1-Su:146124","Se-181.1-Su"
"Se-181.1-Su:146125","Se-181.1-Su"
"Se-181.1-Su:146126","Se-181.1-Su"
"Se-181.1-Su:146127","Se-181.1-Su"
"Se-181.1-Su:146129","Se-181.1-Su"
"Se-181.1-Su:146130","Se-181.1-Su"
"Se-181.1-Su:146131","Se-181.1-Su"
"Se-181.1-Su:146132","Se-181.1-Su"
"Se-181.1-Su:146133","Se-181.1-Su"
"Se-181.1-Su:146134","Se-181.1-Su"
"Se-181.1-Su:146135","Se-181.1-Su"
"Se-181.1-Su:146136","Se-181.1-Su"
"Se-181.1-Su:146137","Se-181.1-Su"
"Se-181.1-Su:146138","Se-181.1-Su"
"Se-181.1-Su:146139","Se-181.1-Su"
"Se-181.1-Su:146140","Se-181.1-Su"
"Se-181.1-Su:146141","Se-181.1-Su"
"Se-181.1-Su:146142","Se-181.1-Su"
"Se-181.1-Su:146143","Se-181.1-Su"
"Se-181.1-Su:146144","Se-181.1-Su"
"Se-181.1-Su:146145","Se-181.1-Su"
"Se-181.1-Su:146146","Se-181.1-Su"
"Se-181.1-Su:146147","Se-181.1-Su"
"Se-181.1-Su:146148","Se-181.1-Su"
"Se-181.1-Su:146149","Se-181.1-Su"
"Se-181.1-Su:146150","Se-181.1-Su"
"Se-181.1-Su:146151","Se-181.1-Su"
"Se-181.1-Su:146152","Se-181.1-Su"
"Se-181.1-Su:146153","Se-181.1-Su"
"Se-181.1-Su:146154","Se-181.1-Su"
"Se-181.1-Su:146155","Se-181.1-Su"
"Se-181.1-Su:146156","Se-181.1-Su"
"Se-181.1-Su:146157","Se-181.1-Su"
"Se-181.1-Su:146158","Se-181.1-Su"
"Se-181.1-Su:146159","Se-181.1-Su"
"Se-181.1-Su:146160","Se-181.1-Su"
"Se-181.1-Su:146161","Se-181.1-Su"
"Se-181.1-Su:146162","Se-181.1-Su"
"Se-181.1-Su:146163","Se-181.1-Su"
"Se-181.1-Su:146164","Se-181.1-Su"
"Se-181.1-Su:146165","Se-181.1-Su"
"Se-181.1-Su:146166","Se-181.1-Su"
"Se-181.1-Su:146167","Se-181.1-Su"
"Se-181.1-Su:146168","Se-181.1-Su"
"Se-181.1-Su:146169","Se-181.1-Su"
"Se-181.1-Su:146170","Se-181.1-Su"
"Se-181.1-Su:146171","Se-181.1-Su"
"Se-181.1-Su:146172","Se-181.1-Su"
"Se-181.1-Su:146173","Se-181.1-Su"
"Se-181.1-Su:146174","Se-181.1-Su"
"Se-181.1-Su:146175","Se-181.1-Su"
"Se-181.1-Su:146176","Se-181.1-Su"
"Se-181.1-Su:146177","Se-181.1-Su"
"Se-181.1-Su:146178","Se-181.1-Su"
"Se-181.1-Su:146179","Se-181.1-Su"
"Se-181.1-Su:146180","Se-181.1-Su"
"Se-181.1-Su:146181","Se-181.1-Su"
"Se-181.1-Su:146182","Se-181.1-Su"
"Se-181.1-Su:146183","Se-181.1-Su"
"Se-181.1-Su:146184","Se-181.1-Su"
"Se-181.1-Su:146185","Se-181.1-Su"
"Se-181.1-Su:146186","Se-181.1-Su"
"Se-181.1-Su:146187","Se-181.1-Su"
"Se-181.1-Su:146188","Se-181.1-Su"
"Se-181.1-Su:146189","Se-181.1-Su"
"Se-181.1-Su:146190","Se-181.1-Su"
"Se-181.1-Su:146191","Se-181.1-Su"
"Se-181.1-Su:146192","Se-181.1-Su"
"Se-181.1-Su:146193","Se-181.1-Su"
"Se-181.1-Su:146194","Se-181.1-Su"
"Se-181.1-Su:146195","Se-181.1-Su"
"Se-181.1-Su:146196","Se-181.1-Su"
"Se-181.1-Su:146197","Se-181.1-Su"
"Se-181.1-Su:146198","Se-181.1-Su"
"Se-181.1-Su:146200","Se-181.1-Su"
"Se-181.1-Su:146201","Se-181.1-Su"
"Se-181.1-Su:146202","Se-181.1-Su"
"Se-181.1-Su:146203","Se-181.1-Su"
"Se-181.1-Su:146204","Se-181.1-Su"
"Se-181.1-Su:146205","Se-181.1-Su"
"Se-181.1-Su:146206","Se-181.1-Su"
"Se-181.1-Su:146207","Se-181.1-Su"
"Se-181.1-Su:146208","Se-181.1-Su"
"Se-181.1-Su:146209","Se-181.1-Su"
"Se-181.1-Su:146211","Se-181.1-Su"
"Se-181.1-Su:146212","Se-181.1-Su"
"Se-181.1-Su:146213","Se-181.1-Su"
"Se-181.1-Su:146214","Se-181.1-Su"
"Se-181.1-Su:146215","Se-181.1-Su"
"Se-181.1-Su:146216","Se-181.1-Su"
"Se-181.1-Su:146217","Se-181.1-Su"
"Se-181.1-Su:146218","Se-181.1-Su"
"Se-181.1-Su:146219","Se-181.1-Su"
"Se-181.1-Su:146220","Se-181.1-Su"
"Se-181.1-Su:146221","Se-181.1-Su"
"Se-181.1-Su:146222","Se-181.1-Su"
"Se-181.1-Su:146223","Se-181.1-Su"
"Se-181.1-Su:146224","Se-181.1-Su"
"Se-181.1-Su:146225","Se-181.1-Su"
"Se-181.1-Su:146226","Se-181.1-Su"
"Se-181.1-Su:146227","Se-181.1-Su"
"Se-181.1-Su:146228","Se-181.1-Su"
"Se-181.1-Su:146229","Se-181.1-Su"
"Se-181.1-Su:146230","Se-181.1-Su"
"Se-181.1-Su:146231","Se-181.1-Su"
"Se-181.1-Su:146232","Se-181.1-Su"
"Se-181.1-Su:146233","Se-181.1-Su"
"Se-181.1-Su:146234","Se-181.1-Su"
"Se-181.1-Su:146235","Se-181.1-Su"
"Se-181.1-Su:146236","Se-181.1-Su"
"Se-181.1-Su:146237","Se-181.1-Su"
"Se-181.1-Su:146238","Se-181.1-Su"
"Se-181.1-Su:146239","Se-181.1-Su"
"Se-181.1-Su:146240","Se-181.1-Su"
"Se-181.1-Su:146241","Se-181.1-Su"
"Se-181.1-Su:146242","Se-181.1-Su"
"Se-181.1-Su:146243","Se-181.1-Su"
"Se-181.1-Su:146244","Se-181.1-Su"
"Se-181.1-Su:146245","Se-181.1-Su"
"Se-181.1-Su:146246","Se-181.1-Su"
"Se-181.1-Su:146247","Se-181.1-Su"
"Se-181.1-Su:146248","Se-181.1-Su"
"Se-181.1-Su:146249","Se-181.1-Su"
"Se-181.1-Su:146250","Se-181.1-Su"
"Se-181.1-Su:146251","Se-181.1-Su"
"Se-181.1-Su:146253","Se-181.1-Su"
"Se-181.1-Su:146254","Se-181.1-Su"
"Se-181.1-Su:146255","Se-181.1-Su"
"Se-181.1-Su:146257","Se-181.1-Su"
"Se-181.1-Su:146258","Se-181.1-Su"
"Se-181.1-Su:146259","Se-181.1-Su"
"Se-181.1-Su:146260","Se-181.1-Su"
"Se-181.1-Su:146261","Se-181.1-Su"
"Se-181.1-Su:146262","Se-181.1-Su"
"Se-181.1-Su:146263","Se-181.1-Su"
"Se-181.1-Su:146264","Se-181.1-Su"
"Se-181.1-Su:146265","Se-181.1-Su"
"Se-181.1-Su:146267","Se-181.1-Su"
"Se-181.1-Su:146268","Se-181.1-Su"
"Se-181.1-Su:146269","Se-181.1-Su"
"Se-181.1-Su:146270","Se-181.1-Su"
"Se-181.1-Su:146271","Se-181.1-Su"
"Se-181.1-Su:146272","Se-181.1-Su"
"Se-181.1-Su:146273","Se-181.1-Su"
"Se-181.1-Su:146274","Se-181.1-Su"
"Se-181.1-Su:146275","Se-181.1-Su"
"Se-181.1-Su:146276","Se-181.1-Su"
"Se-181.1-Su:146277","Se-181.1-Su"
"Se-181.1-Su:146278","Se-181.1-Su"
"Se-181.1-Su:146279","Se-181.1-Su"
"Se-181.1-Su:146280","Se-181.1-Su"
"Se-181.1-Su:146281","Se-181.1-Su"
"Se-181.1-Su:146282","Se-181.1-Su"
"Se-181.1-Su:146283","Se-181.1-Su"
"Se-181.1-Su:146284","Se-181.1-Su"
"Se-181.1-Su:146285","Se-181.1-Su"
"Se-181.1-Su:146286","Se-181.1-Su"
"Se-181.1-Su:146287","Se-181.1-Su"
"Se-181.1-Su:146288","Se-181.1-Su"
"Se-181.1-Su:146289","Se-181.1-Su"
"Se-181.1-Su:146290","Se-181.1-Su"
"Se-181.1-Su:146291","Se-181.1-Su"
"Se-181.1-Su:146292","Se-181.1-Su"
"Se-181.1-Su:146293","Se-181.1-Su"
"Se-181.1-Su:146294","Se-181.1-Su"
"Se-181.1-Su:146295","Se-181.1-Su"
"Se-181.1-Su:146296","Se-181.1-Su"
"Se-181.1-Su:146297","Se-181.1-Su"
"Se-181.1-Su:146298","Se-181.1-Su"
"Se-181.1-Su:146299","Se-181.1-Su"
"Se-181.1-Su:146300","Se-181.1-Su"
"Se-181.1-Su:146301","Se-181.1-Su"
"Se-181.1-Su:146302","Se-181.1-Su"
"Se-181.1-Su:146303","Se-181.1-Su"
"Se-181.1-Su:146304","Se-181.1-Su"
"Se-181.1-Su:146305","Se-181.1-Su"
"Se-181.1-Su:146306","Se-181.1-Su"
"Se-181.1-Su:146307","Se-181.1-Su"
"Se-181.1-Su:146308","Se-181.1-Su"
"Se-181.1-Su:146309","Se-181.1-Su"
"Se-181.1-Su:146310","Se-181.1-Su"
"Se-181.1-Su:146311","Se-181.1-Su"
"Se-181.1-Su:146312","Se-181.1-Su"
"Se-181.1-Su:146313","Se-181.1-Su"
"Se-181.1-Su:146314","Se-181.1-Su"
"Se-181.1-Su:146315","Se-181.1-Su"
"Se-181.1-Su:146316","Se-181.1-Su"
"Se-181.1-Su:146317","Se-181.1-Su"
"Se-181.1-Su:146319","Se-181.1-Su"
"Se-181.1-Su:146320","Se-181.1-Su"
"Se-181.1-Su:146321","Se-181.1-Su"
"Se-181.1-Su:146322","Se-181.1-Su"
"Se-181.1-Su:146323","Se-181.1-Su"
"Se-181.1-Su:146324","Se-181.1-Su"
"Se-181.1-Su:146325","Se-181.1-Su"
"Se-181.1-Su:146326","Se-181.1-Su"
"Se-181.1-Su:146327","Se-181.1-Su"
"Se-181.1-Su:146328","Se-181.1-Su"
"Se-181.1-Su:146329","Se-181.1-Su"
"Se-181.1-Su:146330","Se-181.1-Su"
"Se-181.1-Su:146331","Se-181.1-Su"
"Se-181.1-Su:146332","Se-181.1-Su"
"Se-181.1-Su:146333","Se-181.1-Su"
"Se-181.1-Su:146334","Se-181.1-Su"
"Se-181.1-Su:146335","Se-181.1-Su"
"Se-181.1-Su:146336","Se-181.1-Su"
"Se-181.1-Su:146337","Se-181.1-Su"
"Se-181.1-Su:146338","Se-181.1-Su"
"Se-181.1-Su:146339","Se-181.1-Su"
"Se-181.1-Su:146340","Se-181.1-Su"
"Se-181.1-Su:146341","Se-181.1-Su"
"Se-181.1-Su:146342","Se-181.1-Su"
"Se-181.1-Su:146344","Se-181.1-Su"
"Se-181.1-Su:146345","Se-181.1-Su"
"Se-181.1-Su:146346","Se-181.1-Su"
"Se-181.1-Su:146347","Se-181.1-Su"
"Se-181.1-Su:146348","Se-181.1-Su"
"Se-181.1-Su:146349","Se-181.1-Su"
"Se-181.1-Su:146350","Se-181.1-Su"
"Se-181.1-Su:146351","Se-181.1-Su"
"Se-181.1-Su:146352","Se-181.1-Su"
"Se-181.1-Su:146353","Se-181.1-Su"
"Se-181.1-Su:146354","Se-181.1-Su"
"Se-181.1-Su:146355","Se-181.1-Su"
"Se-181.1-Su:146356","Se-181.1-Su"
"Se-181.1-Su:146357","Se-181.1-Su"
"Se-181.1-Su:146358","Se-181.1-Su"
"Se-181.1-Su:146359","Se-181.1-Su"
"Se-181.1-Su:146360","Se-181.1-Su"
"Se-181.1-Su:146361","Se-181.1-Su"
"Se-181.1-Su:146362","Se-181.1-Su"
"Se-181.1-Su:146363","Se-181.1-Su"
"Se-181.1-Su:146364","Se-181.1-Su"
"Se-181.1-Su:146365","Se-181.1-Su"
"Se-181.1-Su:146366","Se-181.1-Su"
"Se-181.1-Su:146367","Se-181.1-Su"
"Se-181.1-Su:146368","Se-181.1-Su"
"Se-181.1-Su:146369","Se-181.1-Su"
"Se-181.1-Su:146370","Se-181.1-Su"
"Se-181.1-Su:146371","Se-181.1-Su"
"Se-181.1-Su:146373","Se-181.1-Su"
"Se-181.1-Su:146374","Se-181.1-Su"
"Se-181.1-Su:146375","Se-181.1-Su"
"Se-181.1-Su:146376","Se-181.1-Su"
"Se-181.1-Su:146377","Se-181.1-Su"
"Se-181.1-Su:146379","Se-181.1-Su"
"Se-181.1-Su:146380","Se-181.1-Su"
"Se-181.1-Su:146381","Se-181.1-Su"
"Se-181.1-Su:146382","Se-181.1-Su"
"Se-181.1-Su:146383","Se-181.1-Su"
"Se-181.1-Su:146384","Se-181.1-Su"
"Se-181.1-Su:146385","Se-181.1-Su"
"Se-181.1-Su:146386","Se-181.1-Su"
"Se-181.1-Su:146387","Se-181.1-Su"
"Se-181.1-Su:146388","Se-181.1-Su"
"Se-181.1-Su:146389","Se-181.1-Su"
"Se-181.1-Su:146390","Se-181.1-Su"
"Se-181.1-Su:146391","Se-181.1-Su"
"Se-181.1-Su:146392","Se-181.1-Su"
"Se-181.1-Su:146393","Se-181.1-Su"
"Se-181.1-Su:146394","Se-181.1-Su"
"Se-181.1-Su:146395","Se-181.1-Su"
"Se-181.1-Su:146396","Se-181.1-Su"
"Se-181.1-Su:146397","Se-181.1-Su"
"Se-181.1-Su:146398","Se-181.1-Su"
"Se-181.1-Su:146399","Se-181.1-Su"
"Se-181.1-Su:146400","Se-181.1-Su"
"Se-181.1-Su:146401","Se-181.1-Su"
"Se-181.1-Su:146402","Se-181.1-Su"
"Se-181.1-Su:146403","Se-181.1-Su"
"Se-181.1-Su:146404","Se-181.1-Su"
"Se-181.1-Su:146405","Se-181.1-Su"
"Se-181.1-Su:146406","Se-181.1-Su"
"Se-181.1-Su:146407","Se-181.1-Su"
"Se-181.1-Su:146408","Se-181.1-Su"
"Se-181.1-Su:146409","Se-181.1-Su"
"Se-181.1-Su:146410","Se-181.1-Su"
"Se-181.1-Su:146411","Se-181.1-Su"
"Se-181.1-Su:146412","Se-181.1-Su"
"Se-181.1-Su:146413","Se-181.1-Su"
"Se-181.1-Su:146414","Se-181.1-Su"
"Se-181.1-Su:146415","Se-181.1-Su"
"Se-181.1-Su:146416","Se-181.1-Su"
"Se-181.1-Su:146417","Se-181.1-Su"
"Se-181.1-Su:146418","Se-181.1-Su"
"Se-181.1-Su:146419","Se-181.1-Su"
"Se-181.1-Su:146420","Se-181.1-Su"
"Se-181.1-Su:146421","Se-181.1-Su"
"Se-181.1-Su:146422","Se-181.1-Su"
"Se-181.1-Su:146423","Se-181.1-Su"
"Se-181.1-Su:146424","Se-181.1-Su"
"Se-181.1-Su:146425","Se-181.1-Su"
"Se-181.1-Su:146426","Se-181.1-Su"
"Se-181.1-Su:146427","Se-181.1-Su"
"Se-181.1-Su:146429","Se-181.1-Su"
"Se-181.1-Su:146430","Se-181.1-Su"
"Se-181.1-Su:146431","Se-181.1-Su"
"Se-181.1-Su:146432","Se-181.1-Su"
"Se-181.1-Su:146433","Se-181.1-Su"
"Se-181.1-Su:146435","Se-181.1-Su"
"Se-181.1-Su:146437","Se-181.1-Su"
"Se-181.1-Su:146438","Se-181.1-Su"
"Se-181.1-Su:146439","Se-181.1-Su"
"Se-181.1-Su:146440","Se-181.1-Su"
"Se-181.1-Su:146441","Se-181.1-Su"
"Se-181.1-Su:146442","Se-181.1-Su"
"Se-181.1-Su:146443","Se-181.1-Su"
"Se-181.1-Su:146445","Se-181.1-Su"
"Se-181.1-Su:146446","Se-181.1-Su"
"Se-181.1-Su:146447","Se-181.1-Su"
"Se-181.1-Su:146448","Se-181.1-Su"
"Se-181.1-Su:146449","Se-181.1-Su"
"Se-181.1-Su:146450","Se-181.1-Su"
"Se-181.1-Su:146451","Se-181.1-Su"
"Se-181.1-Su:146452","Se-181.1-Su"
"Se-181.1-Su:146453","Se-181.1-Su"
"Se-181.1-Su:146454","Se-181.1-Su"
"Se-181.1-Su:146455","Se-181.1-Su"
"Se-181.1-Su:146456","Se-181.1-Su"
"Se-181.1-Su:146457","Se-181.1-Su"
"Se-181.1-Su:146458","Se-181.1-Su"
"Se-181.1-Su:146459","Se-181.1-Su"
"Se-181.1-Su:146460","Se-181.1-Su"
"Se-181.1-Su:146461","Se-181.1-Su"
"Se-181.1-Su:146462","Se-181.1-Su"
"Se-181.1-Su:146463","Se-181.1-Su"
"Se-181.1-Su:146464","Se-181.1-Su"
"Se-181.1-Su:146465","Se-181.1-Su"
"Se-181.1-Su:146466","Se-181.1-Su"
"Se-181.1-Su:146467","Se-181.1-Su"
"Se-181.1-Su:146468","Se-181.1-Su"
"Se-181.1-Su:146469","Se-181.1-Su"
"Se-181.1-Su:146470","Se-181.1-Su"
"Se-181.1-Su:146471","Se-181.1-Su"
"Se-181.1-Su:146472","Se-181.1-Su"
"Se-181.1-Su:146473","Se-181.1-Su"
"Se-181.1-Su:146475","Se-181.1-Su"
"Se-181.1-Su:146476","Se-181.1-Su"
"Se-181.1-Su:146477","Se-181.1-Su"
"Se-181.1-Su:146478","Se-181.1-Su"
"Se-181.1-Su:146479","Se-181.1-Su"
"Se-181.1-Su:146480","Se-181.1-Su"
"Se-181.1-Su:146481","Se-181.1-Su"
"Se-181.1-Su:146482","Se-181.1-Su"
"Se-181.1-Su:146483","Se-181.1-Su"
"Se-181.1-Su:146484","Se-181.1-Su"
"Se-181.1-Su:146485","Se-181.1-Su"
"Se-181.1-Su:146486","Se-181.1-Su"
"Se-181.1-Su:146487","Se-181.1-Su"
"Se-181.1-Su:146488","Se-181.1-Su"
"Se-181.1-Su:146489","Se-181.1-Su"
"Se-181.1-Su:146490","Se-181.1-Su"
"Se-181.1-Su:146491","Se-181.1-Su"
"Se-181.1-Su:146492","Se-181.1-Su"
"Se-181.1-Su:146493","Se-181.1-Su"
"Se-181.1-Su:146494","Se-181.1-Su"
"Se-181.1-Su:146495","Se-181.1-Su"
"Se-181.1-Su:146496","Se-181.1-Su"
"Se-181.1-Su:146497","Se-181.1-Su"
"Se-181.1-Su:146498","Se-181.1-Su"
"Se-181.1-Su:146499","Se-181.1-Su"
"Se-181.1-Su:146500","Se-181.1-Su"
"Se-181.1-Su:146501","Se-181.1-Su"
"Se-181.1-Su:146502","Se-181.1-Su"
"Se-181.1-Su:146503","Se-181.1-Su"
"Se-181.1-Su:146504","Se-181.1-Su"
"Se-181.1-Su:146505","Se-181.1-Su"
"Se-181.1-Su:146506","Se-181.1-Su"
"Se-181.1-Su:146507","Se-181.1-Su"
"Se-181.1-Su:146508","Se-181.1-Su"
"Se-181.1-Su:146509","Se-181.1-Su"
"Se-181.1-Su:146510","Se-181.1-Su"
"Se-181.1-Su:146511","Se-181.1-Su"
"Se-181.1-Su:146512","Se-181.1-Su"
"Se-181.1-Su:146513","Se-181.1-Su"
"Se-181.1-Su:146514","Se-181.1-Su"
"Se-181.1-Su:146515","Se-181.1-Su"
"Se-181.1-Su:146516","Se-181.1-Su"
"Se-181.1-Su:146517","Se-181.1-Su"
"Se-181.1-Su:146518","Se-181.1-Su"
"Se-181.1-Su:146519","Se-181.1-Su"
"Se-181.1-Su:146520","Se-181.1-Su"
"Se-181.1-Su:146521","Se-181.1-Su"
"Se-181.1-Su:146522","Se-181.1-Su"
"Se-181.1-Su:146523","Se-181.1-Su"
"Se-181.1-Su:146524","Se-181.1-Su"
"Se-181.1-Su:146525","Se-181.1-Su"
"Se-181.1-Su:146526","Se-181.1-Su"
"Se-181.1-Su:146527","Se-181.1-Su"
"Se-181.1-Su:146528","Se-181.1-Su"
"Se-181.1-Su:146529","Se-181.1-Su"
"Se-181.1-Su:146530","Se-181.1-Su"
"Se-181.1-Su:146532","Se-181.1-Su"
"Se-181.1-Su:146533","Se-181.1-Su"
"Se-181.1-Su:146534","Se-181.1-Su"
"Se-181.1-Su:146536","Se-181.1-Su"
"Se-181.1-Su:146538","Se-181.1-Su"
"Se-181.1-Su:146539","Se-181.1-Su"
"Se-181.1-Su:146540","Se-181.1-Su"
"Se-181.1-Su:146541","Se-181.1-Su"
"Se-181.1-Su:146542","Se-181.1-Su"
"Se-181.1-Su:146543","Se-181.1-Su"
"Se-181.1-Su:146544","Se-181.1-Su"
"Se-181.1-Su:146545","Se-181.1-Su"
"Se-181.1-Su:146547","Se-181.1-Su"
"Se-181.1-Su:146548","Se-181.1-Su"
"Se-181.1-Su:146549","Se-181.1-Su"
"Se-181.1-Su:146550","Se-181.1-Su"
"Se-181.1-Su:146551","Se-181.1-Su"
"Se-181.1-Su:146552","Se-181.1-Su"
"Se-181.1-Su:146553","Se-181.1-Su"
"Se-181.1-Su:146554","Se-181.1-Su"
"Se-181.1-Su:146555","Se-181.1-Su"
"Se-181.1-Su:146556","Se-181.1-Su"
"Se-181.1-Su:146557","Se-181.1-Su"
"Se-181.1-Su:146559","Se-181.1-Su"
"Se-181.1-Su:146560","Se-181.1-Su"
"Se-181.1-Su:146561","Se-181.1-Su"
"Se-181.1-Su:146562","Se-181.1-Su"
"Se-181.1-Su:146565","Se-181.1-Su"
"Se-181.1-Su:146566","Se-181.1-Su"
"Se-181.1-Su:146567","Se-181.1-Su"
"Se-181.1-Su:146568","Se-181.1-Su"
"Se-181.1-Su:146569","Se-181.1-Su"
"Se-181.1-Su:146571","Se-181.1-Su"
"Se-181.1-Su:146572","Se-181.1-Su"
"Se-181.1-Su:146573","Se-181.1-Su"
"Se-181.1-Su:146574","Se-181.1-Su"
"Se-181.1-Su:146575","Se-181.1-Su"
"Se-181.1-Su:146576","Se-181.1-Su"
"Se-181.1-Su:146577","Se-181.1-Su"
"Se-181.1-Su:146578","Se-181.1-Su"
"Se-181.1-Su:146579","Se-181.1-Su"
"Se-181.1-Su:146581","Se-181.1-Su"
"Se-181.1-Su:146582","Se-181.1-Su"
"Se-181.1-Su:146583","Se-181.1-Su"
"Se-181.1-Su:146584","Se-181.1-Su"
"Se-181.1-Su:146585","Se-181.1-Su"
"Se-181.1-Su:146586","Se-181.1-Su"
"Se-181.1-Su:146587","Se-181.1-Su"
"Se-181.1-Su:146588","Se-181.1-Su"
"Se-181.1-Su:146589","Se-181.1-Su"
"Se-181.1-Su:146590","Se-181.1-Su"
"Se-181.1-Su:146591","Se-181.1-Su"
"Se-181.1-Su:146592","Se-181.1-Su"
"Se-181.1-Su:146593","Se-181.1-Su"
"Se-181.1-Su:146594","Se-181.1-Su"
"Se-181.1-Su:146595","Se-181.1-Su"
"Se-181.1-Su:146596","Se-181.1-Su"
"Se-181.1-Su:146598","Se-181.1-Su"
"Se-181.1-Su:146599","Se-181.1-Su"
"Se-181.1-Su:146600","Se-181.1-Su"
"Se-181.1-Su:146601","Se-181.1-Su"
"Se-181.1-Su:146602","Se-181.1-Su"
"Se-181.1-Su:146603","Se-181.1-Su"
"Se-181.1-Su:146605","Se-181.1-Su"
"Se-181.1-Su:146606","Se-181.1-Su"
"Se-181.1-Su:146607","Se-181.1-Su"
"Se-181.1-Su:146608","Se-181.1-Su"
"Se-181.1-Su:146609","Se-181.1-Su"
"Se-181.1-Su:146610","Se-181.1-Su"
"Se-181.1-Su:146611","Se-181.1-Su"
"Se-181.1-Su:146612","Se-181.1-Su"
"Se-181.1-Su:146613","Se-181.1-Su"
"Se-181.1-Su:146614","Se-181.1-Su"
"Se-181.1-Su:146615","Se-181.1-Su"
"Se-181.1-Su:146616","Se-181.1-Su"
"Se-181.1-Su:146617","Se-181.1-Su"
"Se-181.1-Su:146618","Se-181.1-Su"
"Se-181.1-Su:146619","Se-181.1-Su"
"Se-181.1-Su:146620","Se-181.1-Su"
"Se-181.1-Su:146621","Se-181.1-Su"
"Se-181.1-Su:146622","Se-181.1-Su"
"Se-181.1-Su:146623","Se-181.1-Su"
"Se-181.1-Su:146624","Se-181.1-Su"
"Se-181.1-Su:146625","Se-181.1-Su"
"Se-181.1-Su:146626","Se-181.1-Su"
"Se-181.1-Su:146627","Se-181.1-Su"
"Se-181.1-Su:146628","Se-181.1-Su"
"Se-181.1-Su:146629","Se-181.1-Su"
"Se-181.1-Su:146630","Se-181.1-Su"
"Se-181.1-Su:146631","Se-181.1-Su"
"Se-181.1-Su:146632","Se-181.1-Su"
"Se-181.1-Su:146633","Se-181.1-Su"
"Se-181.1-Su:146634","Se-181.1-Su"
"Se-181.1-Su:146635","Se-181.1-Su"
"Se-181.1-Su:146636","Se-181.1-Su"
"Se-181.1-Su:146637","Se-181.1-Su"
"Se-181.1-Su:146638","Se-181.1-Su"
"Se-181.1-Su:146639","Se-181.1-Su"
"Se-181.1-Su:146640","Se-181.1-Su"
