"barcode","sample","celltype","UMAP_1","UMAP_2"
"HD-30-Su:96133","HD-30-Su","2",-7.99143878694407,4.7629774232032
"HD-30-Su:96134","HD-30-Su","6",-3.02813855882517,4.82745200587532
"HD-30-Su:96135","HD-30-Su","6",-2.81499497171275,4.65387469722053
"HD-30-Su:96136","HD-30-Su","2",-7.34797803636424,4.38935500575325
"HD-30-Su:96137","HD-30-Su","2",-5.77945033784739,5.39244824839851
"HD-30-Su:96138","HD-30-Su","8",-7.15470210786692,7.94284802867195
"HD-30-Su:96139","HD-30-Su","2",-7.53018848176829,4.69972068263313
"HD-30-Su:96140","HD-30-Su","8",-7.20329610582224,8.5604947228553
"HD-30-Su:96141","HD-30-Su","2",-7.23361531968943,4.47958070231697
"HD-30-Su:96143","HD-30-Su","2",-5.93322650667063,4.37905007792732
"HD-30-Su:96144","HD-30-Su","1",7.96414192442068,-1.30401545571068
"HD-30-Su:96145","HD-30-Su","5",-6.72340432878367,4.46650821162483
"HD-30-Su:96146","HD-30-Su","3",-3.05537811990611,-6.34457891987542
"HD-30-Su:96147","HD-30-Su","2",-6.85043088670603,5.29796868754646
"HD-30-Su:96148","HD-30-Su","1",7.49863870863088,1.2727430482032
"HD-30-Su:96149","HD-30-Su","2",-6.3815569090449,5.99257642222664
"HD-30-Su:96150","HD-30-Su","3",-3.48940603013865,-6.46360271977166
"HD-30-Su:96152","HD-30-Su","2",-7.08439246888987,5.91448098613044
"HD-30-Su:96153","HD-30-Su","4",-5.87771646257273,-5.96827238606194
"HD-30-Su:96154","HD-30-Su","6",-2.74897925134532,5.2886121888282
"HD-30-Su:96155","HD-30-Su","1",9.52326782468923,0.0104391445042767
"HD-30-Su:96156","HD-30-Su","6",-3.39050928827158,5.83760863734504
"HD-30-Su:96157","HD-30-Su","8",-7.34498540635935,7.37193852854988
"HD-30-Su:96159","HD-30-Su","1",8.34990652326711,-0.807259855735096
"HD-30-Su:96160","HD-30-Su","1",8.90241249326833,2.84835297061226
"HD-30-Su:96161","HD-30-Su","8",-6.45807258363596,7.78419381572029
"HD-30-Su:96162","HD-30-Su","3",-3.06258479829661,-8.7851387839196
"HD-30-Su:96163","HD-30-Su","4",-3.69772950883738,-4.22622269200066
"HD-30-Su:96164","HD-30-Su","6",-2.77280990358225,4.34468203974983
"HD-30-Su:96165","HD-30-Su","6",-3.24957482095591,5.63575011683723
"HD-30-Su:96166","HD-30-Su","6",-3.44409481759898,5.70489961100837
"HD-30-Su:96167","HD-30-Su","6",-3.03993407960764,4.06944328738472
"HD-30-Su:96168","HD-30-Su","5",-6.76970760103098,2.98936921550056
"HD-30-Su:96169","HD-30-Su","1",8.79929836515554,-1.06098586128929
"HD-30-Su:96170","HD-30-Su","2",-4.44303313966624,6.43303853465339
"HD-30-Su:96171","HD-30-Su","6",-7.95814124818675,5.58104592753669
"HD-30-Su:96172","HD-30-Su","1",7.14482458356985,2.95142847491523
"HD-30-Su:96173","HD-30-Su","8",-7.50350372072093,8.4394066949012
"HD-30-Su:96174","HD-30-Su","1",9.87751301054128,1.41677123500129
"HD-30-Su:96175","HD-30-Su","6",-3.50894157167307,6.3665340561988
"HD-30-Su:96176","HD-30-Su","10",-1.47768835302226,-6.37274139927605
"HD-30-Su:96177","HD-30-Su","8",-6.05614034410349,8.1875060219886
"HD-30-Su:96178","HD-30-Su","3",-3.99170915361277,-8.47152489231804
"HD-30-Su:96179","HD-30-Su","8",-6.16974679704539,8.33040839625618
"HD-30-Su:96180","HD-30-Su","1",5.40592058424123,1.80012017680427
"HD-30-Su:96182","HD-30-Su","1",5.69874723676809,0.963974000942913
"HD-30-Su:96183","HD-30-Su","7",7.01013620618947,-11.9441248755334
"HD-30-Su:96184","HD-30-Su","2",-7.29217378373972,4.95465165568611
"HD-30-Su:96185","HD-30-Su","2",-6.93859855409495,5.06097775889656
"HD-30-Su:96186","HD-30-Su","8",-7.22548190828196,8.59993869258186
"HD-30-Su:96187","HD-30-Su","8",-6.89684478517405,7.86253243876716
"HD-30-Su:96188","HD-30-Su","1",7.37082489256032,0.514280350935665
"HD-30-Su:96189","HD-30-Su","2",-5.47515384431712,5.33980447245857
"HD-30-Su:96190","HD-30-Su","3",-3.07043568368784,-6.45302980946282
"HD-30-Su:96191","HD-30-Su","2",-6.41125909562937,7.33076888514778
"HD-30-Su:96192","HD-30-Su","7",7.52935465101369,-11.3610264639733
"HD-30-Su:96194","HD-30-Su","5",-6.09451476808421,3.8646710534217
"HD-30-Su:96197","HD-30-Su","2",-7.22601453538767,4.47660380793831
"HD-30-Su:96198","HD-30-Su","2",-4.9692467856013,6.02278787089607
"HD-30-Su:96200","HD-30-Su","3",-3.4518751310908,-8.8879505972741
"HD-30-Su:96201","HD-30-Su","5",-4.5091146635615,3.4965446610572
"HD-30-Su:96202","HD-30-Su","2",-6.90532628770701,4.56464797450325
"HD-30-Su:96203","HD-30-Su","2",-5.59755985017649,6.49937898112556
"HD-30-Su:96205","HD-30-Su","1",8.54403312925466,0.0944125224473156
"HD-30-Su:96206","HD-30-Su","3",-4.33351604219309,-8.2839238028405
"HD-30-Su:96207","HD-30-Su","5",-4.46713248964182,1.81661087466499
"HD-30-Su:96208","HD-30-Su","2",-4.31625406022898,6.20645457698127
"HD-30-Su:96209","HD-30-Su","1",9.58732803587087,1.8781558890464
"HD-30-Su:96210","HD-30-Su","6",-3.46508733507029,6.03307753993293
"HD-30-Su:96211","HD-30-Su","6",-3.26052872415415,5.93334514094612
"HD-30-Su:96212","HD-30-Su","2",-7.41995183702342,5.39345866633674
"HD-30-Su:96213","HD-30-Su","6",-4.01421252961985,6.02828818751594
"HD-30-Su:96214","HD-30-Su","12",3.65974887136587,12.9612839837196
"HD-30-Su:96215","HD-30-Su","2",-7.28070728059641,4.77338200999519
"HD-30-Su:96216","HD-30-Su","1",7.87205513242849,3.46907240344307
"HD-30-Su:96217","HD-30-Su","5",-5.44598523851267,0.786503257286755
"HD-30-Su:96218","HD-30-Su","3",-3.6858143019282,-8.65317219303826
"HD-30-Su:96219","HD-30-Su","2",-7.58514491792552,6.04255992366096
"HD-30-Su:96220","HD-30-Su","2",-6.31007711168162,6.24504119349739
"HD-30-Su:96221","HD-30-Su","4",-5.97759238954417,-6.00407808827141
"HD-30-Su:96222","HD-30-Su","4",-4.64038030382029,-3.47400277661064
"HD-30-Su:96223","HD-30-Su","6",-3.06471387620799,5.66801339579841
"HD-30-Su:96224","HD-30-Su","2",-6.31715242143504,5.7455909867408
"HD-30-Su:96225","HD-30-Su","2",-5.25150148149363,5.82801944209358
"HD-30-Su:96226","HD-30-Su","2",-4.24937240358225,4.90678578807136
"HD-30-Su:96227","HD-30-Su","6",-2.09207789178721,5.78820783091804
"HD-30-Su:96228","HD-30-Su","7",7.44701250318654,-12.1739622931359
"HD-30-Su:96229","HD-30-Su","1",8.80914505247243,-1.46007185982445
"HD-30-Su:96230","HD-30-Su","4",-4.14430324312083,-4.2343952040551
"HD-30-Su:96231","HD-30-Su","2",-6.69827358003489,4.67700368357917
"HD-30-Su:96232","HD-30-Su","1",8.60127170805105,0.402499588263241
"HD-30-Su:96233","HD-30-Su","5",-6.33111087556712,2.5678566117408
"HD-30-Su:96234","HD-30-Su","2",-7.01276056047312,5.64319354487678
"HD-30-Su:96235","HD-30-Su","3",-3.2989095854365,-8.62072628544548
"HD-30-Su:96236","HD-30-Su","4",-4.87736980195872,-5.29094809101799
"HD-30-Su:96237","HD-30-Su","6",-2.21356693979136,5.39307624293586
"HD-30-Su:96238","HD-30-Su","1",9.06435306791433,-1.46797770069817
"HD-30-Su:96239","HD-30-Su","8",-5.91175357576243,8.18513900233528
"HD-30-Su:96240","HD-30-Su","2",-7.30036393876902,4.79164773417732
"HD-30-Su:96241","HD-30-Su","2",-5.15074388261668,5.52994376612922
"HD-30-Su:96242","HD-30-Su","6",-3.21257416482798,5.65441209269783
"HD-30-Su:96243","HD-30-Su","6",-2.72006289239756,5.74369174433967
"HD-30-Su:96244","HD-30-Su","1",5.70216043714651,0.841913523209301
"HD-30-Su:96245","HD-30-Su","2",-6.54974309678904,4.79531604243538
"HD-30-Su:96246","HD-30-Su","2",-7.60889903779856,5.13417893840095
"HD-30-Su:96247","HD-30-Su","3",-3.62147132631175,-7.1335970740197
"HD-30-Su:96248","HD-30-Su","5",-7.1210006880366,4.50777608348152
"HD-30-Su:96249","HD-30-Su","6",-3.47624484773509,5.59856540156624
"HD-30-Su:96250","HD-30-Su","5",-6.03315488572947,2.55843931628486
"HD-30-Su:96251","HD-30-Su","2",-5.2944044279658,5.0228446145179
"HD-30-Su:96252","HD-30-Su","1",6.93244035963186,-1.02740329312065
"HD-30-Su:96253","HD-30-Su","2",-6.79846803422801,4.29319030238411
"HD-30-Su:96254","HD-30-Su","2",-5.51930848832957,5.22282105876228
"HD-30-Su:96255","HD-30-Su","2",-8.1092442679011,5.58938294841072
"HD-30-Su:96256","HD-30-Su","2",-6.56855432268015,4.42015439463874
"HD-30-Su:96258","HD-30-Su","2",-6.49198476549021,4.46675425959846
"HD-30-Su:96259","HD-30-Su","2",-5.31041566606394,5.33027535868904
"HD-30-Su:96260","HD-30-Su","6",-3.40386239763133,5.90439158870002
"HD-30-Su:96261","HD-30-Su","6",-3.01465646501414,4.21048528147957
"Se-137.1-Su:305583","Se-137.1-Su","1",8.45336445097097,3.24319821788093
"Se-137.1-Su:305586","Se-137.1-Su","4",-5.24222890611521,-3.84359234379509
"Se-137.1-Su:305588","Se-137.1-Su","3",-3.91695634599558,-8.62655323551873
"Se-137.1-Su:305589","Se-137.1-Su","1",9.23762520078786,0.979220749867169
"Se-137.1-Su:305590","Se-137.1-Su","15",-3.47172276254527,-1.15249508427361
"Se-137.1-Su:305591","Se-137.1-Su","1",9.19232853178152,0.342792363894192
"Se-137.1-Su:305592","Se-137.1-Su","4",-5.20310250993601,-4.91685646580437
"Se-137.1-Su:305593","Se-137.1-Su","3",-4.63253967042796,-7.41158693836907
"Se-137.1-Su:305594","Se-137.1-Su","4",-4.42796937700144,-2.66287988232354
"Se-137.1-Su:305595","Se-137.1-Su","14",-2.18433229204051,-7.92815750645378
"Se-137.1-Su:305596","Se-137.1-Su","1",9.40672119382986,2.9400694985511
"Se-137.1-Su:305597","Se-137.1-Su","1",5.78826101545461,1.73736244632026
"Se-137.1-Su:305599","Se-137.1-Su","5",-5.61614791627757,1.42700153781196
"Se-137.1-Su:305600","Se-137.1-Su","1",9.24290283445486,1.01881331397316
"Se-137.1-Su:305601","Se-137.1-Su","1",6.50168951276906,-0.344743279683384
"Se-137.1-Su:305602","Se-137.1-Su","4",-4.40605632539622,-3.40891378926018
"Se-137.1-Su:305603","Se-137.1-Su","2",-5.94555989976756,4.42099219752571
"Se-137.1-Su:305604","Se-137.1-Su","4",-4.65007011171214,-5.94702356861809
"Se-137.1-Su:305606","Se-137.1-Su","4",-5.92739192720286,-5.3956124167321
"Se-137.1-Su:305608","Se-137.1-Su","1",7.8769241166509,2.74567157222053
"Se-137.1-Su:305609","Se-137.1-Su","4",-4.99624053712718,-4.74073284672478
"Se-137.1-Su:305610","Se-137.1-Su","1",7.75767763380178,-0.439555523860248
"Se-137.1-Su:305611","Se-137.1-Su","7",6.57789428953298,-11.9326235632775
"Se-137.1-Su:305612","Se-137.1-Su","1",6.96341522459157,2.38287574244758
"Se-137.1-Su:305613","Se-137.1-Su","4",-5.74023095842234,-4.43737000035027
"Se-137.1-Su:305614","Se-137.1-Su","14",-3.21345178361765,2.51983672572395
"Se-137.1-Su:305615","Se-137.1-Su","4",-4.62208739992014,-4.17923897312859
"Se-137.1-Su:305618","Se-137.1-Su","4",-4.80926172014109,-2.79460257099846
"Se-137.1-Su:305619","Se-137.1-Su","6",-3.01360933061472,5.26031428767463
"Se-137.1-Su:305621","Se-137.1-Su","3",-3.44378582712046,-7.48942392872551
"Se-137.1-Su:305622","Se-137.1-Su","9",9.439014513532,-4.20802324818352
"Se-137.1-Su:305623","Se-137.1-Su","3",-3.17422882791392,-8.28732365177849
"Se-137.1-Su:305624","Se-137.1-Su","3",-4.28362123247019,-8.3360764365075
"Se-137.1-Su:305625","Se-137.1-Su","4",-5.10606996293894,-5.78469294117668
"Se-137.1-Su:305626","Se-137.1-Su","3",-2.61145440812937,-8.3255783896325
"Se-137.1-Su:305627","Se-137.1-Su","4",-3.57386581178538,-4.33116024540642
"Se-137.1-Su:305628","Se-137.1-Su","2",-6.00660506959788,5.3945749421241
"Se-137.1-Su:305630","Se-137.1-Su","3",-4.37818423982493,-7.97862213658074
"Se-137.1-Su:305632","Se-137.1-Su","3",-5.11855022188059,-6.50293463276604
"Se-137.1-Su:305633","Se-137.1-Su","4",-5.62236634965769,-5.00289839314202
"Se-137.1-Su:305634","Se-137.1-Su","4",-4.62059776063792,-4.64360636280754
"Se-137.1-Su:305636","Se-137.1-Su","3",-4.51686088319651,-8.40794533299187
"Se-137.1-Su:305637","Se-137.1-Su","4",-4.85198585267893,-4.41410702275017
"Se-137.1-Su:305640","Se-137.1-Su","4",-4.8437151121699,-4.11528032826165
"Se-137.1-Su:305641","Se-137.1-Su","3",-4.94008628602854,-6.79436081455925
"Se-137.1-Su:305642","Se-137.1-Su","4",-4.76671878572337,-3.46914571331719
"Se-137.1-Su:305643","Se-137.1-Su","3",-4.6280750441157,-7.34869831608513
"Se-137.1-Su:305644","Se-137.1-Su","4",-5.51856557603709,-5.75921982334832
"Se-137.1-Su:305645","Se-137.1-Su","3",-3.3514579939448,-6.24857872532585
"Se-137.1-Su:305646","Se-137.1-Su","2",-6.43014804597727,6.0582802910926
"Se-137.1-Su:305647","Se-137.1-Su","2",-5.83443443055979,6.75452739192268
"Se-137.1-Su:305648","Se-137.1-Su","4",-4.02345887895457,-5.72792833851555
"Se-137.1-Su:305649","Se-137.1-Su","5",-6.14856712098948,3.25591618014595
"Se-137.1-Su:305650","Se-137.1-Su","2",-7.57489959474436,5.74487573100349
"Se-137.1-Su:305652","Se-137.1-Su","4",-6.03150121446482,-5.51806896733025
"Se-137.1-Su:305653","Se-137.1-Su","3",-3.52546731706492,-8.38501328037957
"Se-137.1-Su:305654","Se-137.1-Su","2",-6.5628894972407,5.19615632487556
"Se-137.1-Su:305655","Se-137.1-Su","4",-5.2106379675471,-4.62173288868645
"Se-137.1-Su:305657","Se-137.1-Su","3",-3.17456046815745,-8.27036636875847
"Se-137.1-Su:305658","Se-137.1-Su","3",-5.04837981935374,-8.2790352682946
"Se-137.1-Su:305659","Se-137.1-Su","3",-4.24975625749461,-8.57358521031121
"Se-137.1-Su:305660","Se-137.1-Su","2",-7.87110893007151,5.25730019999763
"Se-137.1-Su:305661","Se-137.1-Su","2",-6.36820165391795,6.46493369532844
"Se-137.1-Su:305662","Se-137.1-Su","2",-6.56014291520945,6.55527860118171
"Se-137.1-Su:305663","Se-137.1-Su","4",-5.42561904664866,-5.33458345936516
"Se-137.1-Su:305665","Se-137.1-Su","3",-3.94979802842967,-8.62005108402947
"Se-137.1-Su:305666","Se-137.1-Su","5",-6.61410276170603,2.48254352999946
"Se-137.1-Su:305667","Se-137.1-Su","4",-4.78315822358958,-4.87493246601799
"Se-137.1-Su:305668","Se-137.1-Su","1",9.01910503629812,0.34316404355785
"Se-137.1-Su:305669","Se-137.1-Su","1",9.47252186063894,-0.533419189917835
"Se-137.1-Su:305670","Se-137.1-Su","4",-5.12430326219431,-4.82609098957756
"Se-137.1-Su:305672","Se-137.1-Su","3",-3.8171471762263,-8.05834168003777
"Se-137.1-Su:305673","Se-137.1-Su","3",-4.44492475267283,-8.04309433506707
"Se-137.1-Su:305674","Se-137.1-Su","4",-4.57360164399973,-4.91684597538689
"Se-137.1-Su:305675","Se-137.1-Su","15",-3.27347294565073,-1.36991029785851
"Se-137.1-Su:305676","Se-137.1-Su","4",6.71307667020925,-12.0085169653771
"Se-137.1-Su:305677","Se-137.1-Su","2",-7.35411016221873,4.71333962870857
"Se-137.1-Su:305678","Se-137.1-Su","1",8.10375078443655,1.99907320929786
"Se-137.1-Su:305679","Se-137.1-Su","15",-3.73242179628245,-1.23004239605645
"Se-137.1-Su:305680","Se-137.1-Su","1",8.28393371824392,2.46258956385872
"Se-137.1-Su:305681","Se-137.1-Su","1",8.47905786756643,-1.01162189053276
"Se-137.1-Su:305682","Se-137.1-Su","1",9.43338878873952,0.227512853276936
"Se-137.1-Su:305683","Se-137.1-Su","3",-4.4012478994929,-8.6304871420739
"Se-137.1-Su:305684","Se-137.1-Su","3",-4.43942062135569,-7.34205120609978
"Se-137.1-Su:305686","Se-137.1-Su","4",-4.47262279268138,-3.95585888432244
"Se-137.1-Su:305687","Se-137.1-Su","4",-4.3198384451472,-4.86514061497429
"Se-137.1-Su:305688","Se-137.1-Su","1",8.05410154585012,2.03972083522102
"Se-137.1-Su:305689","Se-137.1-Su","3",-3.91015617128245,-9.11913651036003
"Se-137.1-Su:305690","Se-137.1-Su","4",-4.83102313753001,-6.09856766270378
"Se-137.1-Su:305691","Se-137.1-Su","4",-4.99811259981028,-4.10964554356316
"Se-137.1-Su:305692","Se-137.1-Su","7",6.92981203321584,-11.2997452597497
"Se-137.1-Su:305693","Se-137.1-Su","1",9.45951183561452,-1.20344501541832
"Se-137.1-Su:305694","Se-137.1-Su","2",-6.82020847078196,6.19867307139656
"Se-137.1-Su:305695","Se-137.1-Su","1",6.66950138334402,1.68205231620094
"Se-137.1-Su:305697","Se-137.1-Su","3",-3.66407386537425,-7.57060688542107
"Se-137.1-Su:305698","Se-137.1-Su","4",-5.46819535966746,-6.85486763523796
"Se-137.1-Su:305699","Se-137.1-Su","3",-4.04475728746287,-6.74840992497185
"Se-137.1-Su:305700","Se-137.1-Su","4",-5.33345882173411,-5.26754921482781
"Se-137.1-Su:305702","Se-137.1-Su","3",-2.69297949548594,-8.50775211857537
"Se-137.1-Su:305703","Se-137.1-Su","6",-3.50021831270091,4.45205241633674
"Se-137.1-Su:305704","Se-137.1-Su","3",-3.787303845843,-9.09291618870476
"Se-137.1-Su:305705","Se-137.1-Su","4",-4.58172265764109,-3.75969999836663
"Se-137.1-Su:305707","Se-137.1-Su","3",-2.99234382387034,-7.59219282673577
"Se-137.1-Su:305709","Se-137.1-Su","4",-4.81971160646311,-5.44460934208611
"Se-137.1-Su:305710","Se-137.1-Su","2",-6.78307573076121,7.08570367289802
"Se-137.1-Su:305711","Se-137.1-Su","3",-3.47700206514231,-9.1074330191491
"Se-137.1-Su:305712","Se-137.1-Su","4",-4.93836776491038,-5.30388849781731
"Se-137.1-Su:305713","Se-137.1-Su","1",9.27654560331472,-0.179165361392292
"Se-137.1-Su:305714","Se-137.1-Su","4",-6.01222268815867,-5.56690138386467
"Se-137.1-Su:305715","Se-137.1-Su","4",-5.84597436662547,-5.05959814594963
"Se-137.1-Su:305716","Se-137.1-Su","4",-5.53963939424388,-4.82381886051873
"Se-137.1-Su:305717","Se-137.1-Su","1",8.03985698942312,2.10214430285713
"Se-137.1-Su:305718","Se-137.1-Su","3",-5.17914144273631,-6.74431389378289
"Se-137.1-Su:305719","Se-137.1-Su","1",4.83967693571218,1.86232131911537
"Se-137.1-Su:305720","Se-137.1-Su","5",-5.23883573289744,4.63469487620613
"Se-137.1-Su:305721","Se-137.1-Su","2",-6.13997833009593,5.57350999308845
"Se-137.1-Su:305722","Se-137.1-Su","1",9.41803940061697,0.610387655031887
"Se-137.1-Su:305723","Se-137.1-Su","3",-2.95424882646433,-8.53902691410759
"Se-137.1-Su:305726","Se-137.1-Su","1",7.74275787595876,2.35172349406501
"Se-137.1-Su:305727","Se-137.1-Su","4",-3.09339133973948,-4.77000540302971
"Se-137.1-Su:305729","Se-137.1-Su","4",-5.22088376756541,-4.6559736113427
"Se-137.1-Su:305732","Se-137.1-Su","3",-2.92128507371775,-9.06822460697869
"Se-137.1-Su:305733","Se-137.1-Su","3",-4.22799388643138,-8.36851566838005
"Se-137.1-Su:305736","Se-137.1-Su","1",8.53849609617361,1.85444933367988
"Se-137.1-Su:305737","Se-137.1-Su","1",9.27343757871755,1.02664631797096
"Se-137.1-Su:305740","Se-137.1-Su","1",9.09303959135183,1.99412661982795
"Se-137.1-Su:305741","Se-137.1-Su","4",-4.16237966295115,-6.07956093357781
"Se-137.1-Su:305742","Se-137.1-Su","3",-4.3610548185908,-7.76749533222893
"Se-137.1-Su:305743","Se-137.1-Su","14",7.914187510053,-2.04910319851616
"Se-137.1-Su:305744","Se-137.1-Su","1",8.92275913480886,-0.343316672313007
"Se-137.1-Su:305745","Se-137.1-Su","1",9.2908793282903,0.762989165318219
"Se-137.1-Su:305746","Se-137.1-Su","7",5.30063112501272,-11.4235989432214
"Se-137.1-Su:305747","Se-137.1-Su","2",-5.07162849183909,6.4933298249366
"Se-137.1-Su:305749","Se-137.1-Su","1",8.36796196226247,1.29178768588325
"Se-137.1-Su:305752","Se-137.1-Su","3",-3.70533553834788,-7.33321684406975
"Se-137.1-Su:305753","Se-137.1-Su","4",-4.6149701284968,-4.53946655796746
"Se-137.1-Su:305754","Se-137.1-Su","1",8.07177599195608,-0.0749623607275806
"Se-137.1-Su:305755","Se-137.1-Su","3",-2.35870544191233,-8.26894920872429
"Se-137.1-Su:305756","Se-137.1-Su","10",-2.10855380769602,-6.60164230869988
"Se-137.1-Su:305757","Se-137.1-Su","5",-6.0317558455073,1.74851447535774
"Se-137.1-Su:305758","Se-137.1-Su","3",-3.25230781312815,-8.47742146061638
"Se-137.1-Su:305759","Se-137.1-Su","2",-7.61847774263255,5.60036641551277
"Se-137.1-Su:305760","Se-137.1-Su","1",8.02216346983083,1.5581069607856
"Se-137.1-Su:305763","Se-137.1-Su","3",-4.10721627946726,-8.95434444950798
"Se-137.1-Su:305766","Se-137.1-Su","4",-4.5367230581843,-5.42099207447747
"Se-137.1-Su:305767","Se-137.1-Su","2",-4.55778447862498,5.3303487916114
"Se-137.1-Su:305768","Se-137.1-Su","3",-4.48845521684519,-8.35788887547234
"Se-137.1-Su:305769","Se-137.1-Su","3",-2.94636527772776,-8.21003216313103
"Se-137.1-Su:305770","Se-137.1-Su","4",-5.25283376451365,-5.58244246052483
"Se-137.1-Su:305771","Se-137.1-Su","10",-1.54072705980174,-6.71952503727654
"Se-137.1-Su:305772","Se-137.1-Su","1",8.54391010526784,1.95273560477516
"Se-137.1-Su:305773","Se-137.1-Su","1",8.87781818632253,0.967550935280529
"Se-137.1-Su:305774","Se-137.1-Su","4",-5.68014804597727,-6.07126158283928
"Se-137.1-Su:305775","Se-137.1-Su","4",-5.02791778322093,-3.87495988415459
"Se-137.1-Su:305776","Se-137.1-Su","3",-4.96944371934763,-7.76280706928948
"Se-137.1-Su:305777","Se-137.1-Su","15",-3.48878518815867,-1.00010186241845
"Se-137.1-Su:305778","Se-137.1-Su","2",-7.36348907228343,6.5214903969886
"Se-137.1-Su:305779","Se-137.1-Su","4",-4.84272567506663,-5.87293547199944
"Se-137.1-Su:305780","Se-137.1-Su","9",9.310596544782,-3.06828778790215
"Se-137.1-Su:305781","Se-137.1-Su","1",6.85084923032888,-0.131050867903026
"Se-137.1-Su:305782","Se-137.1-Su","1",7.42268093351491,1.04387957049629
"Se-137.1-Su:305784","Se-137.1-Su","3",-3.60009805436961,-7.70624846028069
"Se-137.1-Su:305785","Se-137.1-Su","4",-5.09113017793528,-5.28340643452385
"Se-137.1-Su:305786","Se-137.1-Su","1",8.81131466154226,1.0463043470504
"Se-137.1-Su:305787","Se-137.1-Su","9",9.03973778013357,-3.04648893879631
"Se-137.1-Su:305788","Se-137.1-Su","15",-3.30789629693858,-1.23908620880822
"Se-137.1-Su:305789","Se-137.1-Su","5",-4.39089195009104,3.78826242877266
"Se-137.1-Su:305790","Se-137.1-Su","3",-2.70176641221873,-8.38625877903679
"Se-137.1-Su:305792","Se-137.1-Su","3",-2.87917582269541,-6.94990843342522
"Se-137.1-Su:305793","Se-137.1-Su","5",-5.80075542207591,1.82282906962654
"Se-137.1-Su:305794","Se-137.1-Su","1",9.52930172208913,2.59458357287666
"Se-137.1-Su:305795","Se-137.1-Su","2",-4.58487455125681,6.57731849147102
"Se-137.1-Su:305796","Se-137.1-Su","1",6.81192882780202,0.852611484062878
"Se-137.1-Su:305797","Se-137.1-Su","4",-4.49769298311106,-4.53107327030876
"Se-137.1-Su:305798","Se-137.1-Su","4",-4.89917794938914,-4.7451021056054
"Se-137.1-Su:305799","Se-137.1-Su","4",-4.18680898424021,-3.86295765446404
"Se-137.1-Su:305800","Se-137.1-Su","4",-4.57661000963084,-4.12577074574211
"Se-137.1-Su:305801","Se-137.1-Su","1",7.67746217970022,0.704974414837567
"Se-137.1-Su:305802","Se-137.1-Su","5",-7.03933994050852,3.61585599375984
"Se-137.1-Su:305803","Se-137.1-Su","1",6.33525951627859,1.54531067801735
"Se-137.1-Su:305804","Se-137.1-Su","9",9.33786781553396,-2.87566655682305
"Se-137.1-Su:305805","Se-137.1-Su","4",-5.59675781007639,-4.66324871586541
"Se-137.1-Su:305806","Se-137.1-Su","3",-2.95417944665782,-8.5625407080529
"Se-137.1-Su:305807","Se-137.1-Su","1",7.42973240141042,2.81098777247688
"Se-137.1-Su:305808","Se-137.1-Su","3",-5.86213199373118,-6.59768980549553
"Se-137.1-Su:305809","Se-137.1-Su","1",6.78133543256887,2.90863400889656
"Se-137.1-Su:305810","Se-137.1-Su","3",-5.28631870027415,-6.52909964131096
"Se-137.1-Su:305811","Se-137.1-Su","5",-4.95921365495555,2.76185351802131
"Se-137.1-Su:305812","Se-137.1-Su","4",-5.43605558153025,-4.43898218678215
"Se-137.1-Su:305813","Se-137.1-Su","2",-7.12176076646678,6.80268651438972
"Se-137.1-Su:305814","Se-137.1-Su","2",-7.2102135824763,5.68076735926887
"Se-137.1-Su:305815","Se-137.1-Su","1",9.26820762876638,-0.241356341111454
"Se-137.1-Su:305816","Se-137.1-Su","1",8.06523569349416,2.36138993693611
"Se-137.1-Su:305817","Se-137.1-Su","4",-4.42376176591746,-3.73070496128777
"Se-137.1-Su:305818","Se-137.1-Su","4",-3.99890081163279,-5.81936949299553
"Se-137.1-Su:305819","Se-137.1-Su","3",-4.56201068635813,-8.1582724432824
"Se-137.1-Su:305820","Se-137.1-Su","4",-5.15870467897288,-5.55496376560906
"Se-137.1-Su:305821","Se-137.1-Su","1",7.73585088972219,-1.79844826267937
"Se-137.1-Su:305822","Se-137.1-Su","1",9.648318369428,-0.114636255371364
"Se-137.1-Su:305823","Se-137.1-Su","3",-5.16315118547312,-7.40636366413811
"Se-137.1-Su:305824","Se-137.1-Su","4",-5.01658574815623,-5.07142132328728
"Se-137.1-Su:305825","Se-137.1-Su","1",8.72109134916433,3.14241463137886
"Se-137.1-Su:305826","Se-137.1-Su","1",9.13265999082693,0.435892464649884
"Se-137.1-Su:305829","Se-137.1-Su","15",-3.32129303689829,-1.23362391995171
"Se-137.1-Su:305830","Se-137.1-Su","4",-4.15926305528513,-4.81618565129021
"Se-137.1-Su:305831","Se-137.1-Su","1",8.16676386121877,2.07148176623603
"Se-137.1-Su:305832","Se-137.1-Su","1",8.11526497129568,-0.40331214474419
"Se-137.1-Su:305833","Se-137.1-Su","1",7.67447527174123,1.02810460521003
"Se-137.1-Su:305834","Se-137.1-Su","3",-2.85299984689585,-8.54013889836052
"Se-137.1-Su:305835","Se-137.1-Su","3",-3.39236799951426,-8.5358998160241
"Se-137.1-Su:305837","Se-137.1-Su","3",-3.77242509599558,-6.80345839070061
"Se-137.1-Su:305838","Se-137.1-Su","2",-6.42378942247263,5.19602424098274
"Se-137.1-Su:305839","Se-137.1-Su","3",-4.37641755815379,-7.79506128834465
"Se-137.1-Su:305840","Se-137.1-Su","1",9.37766941312917,2.72914463473579
"Se-137.1-Su:305841","Se-137.1-Su","2",-4.92787257905833,5.69829970790168
